"customer_id","staff_id","amount","preformance_rank"
233,1,"2.99","1"
233,1,"8.99","1"
233,1,"0.99","1"
233,1,"2.99","1"
233,1,"4.99","1"
233,1,"5.99","1"
233,1,"1.99","1"
233,1,"2.99","1"
233,1,"5.99","1"
324,1,"0.99","1"
324,1,"2.99","1"
324,1,"4.99","1"
324,1,"0.99","1"
324,1,"2.99","1"
324,1,"4.99","1"
324,1,"8.99","1"
324,1,"2.99","1"
324,1,"7.99","1"
324,1,"4.99","1"
324,1,"3.99","1"
324,1,"6.99","1"
233,1,"4.99","1"
232,1,"8.99","1"
232,1,"2.99","1"
232,1,"2.99","1"
232,1,"5.99","1"
232,1,"2.99","1"
232,1,"2.99","1"
232,1,"6.99","1"
231,1,"0.99","1"
231,1,"1.99","1"
325,1,"4.99","1"
325,1,"5.99","1"
325,1,"5.99","1"
325,1,"3.99","1"
325,1,"0.99","1"
325,1,"4.99","1"
326,1,"0.99","1"
326,1,"4.99","1"
326,1,"5.99","1"
326,1,"2.99","1"
326,1,"5.99","1"
326,1,"7.99","1"
327,1,"0.99","1"
327,1,"9.99","1"
327,1,"5.99","1"
327,1,"2.99","1"
327,1,"0.99","1"
327,1,"4.99","1"
327,1,"2.99","1"
327,1,"4.99","1"
327,1,"0.99","1"
327,1,"2.99","1"
327,1,"4.99","1"
327,1,"0.99","1"
327,1,"4.99","1"
231,1,"0.99","1"
231,1,"2.99","1"
231,1,"2.99","1"
231,1,"3.99","1"
231,1,"4.99","1"
231,1,"0.99","1"
328,1,"2.99","1"
328,1,"6.99","1"
328,1,"1.99","1"
328,1,"4.99","1"
328,1,"2.99","1"
328,1,"4.99","1"
328,1,"2.99","1"
328,1,"3.99","1"
328,1,"3.99","1"
328,1,"4.99","1"
328,1,"0.99","1"
231,1,"3.99","1"
231,1,"0.99","1"
231,1,"5.99","1"
231,1,"7.99","1"
231,1,"5.99","1"
230,1,"9.99","1"
329,1,"0.99","1"
329,1,"2.99","1"
329,1,"4.99","1"
329,1,"1.99","1"
329,1,"4.99","1"
329,1,"2.99","1"
329,1,"6.99","1"
329,1,"6.99","1"
329,1,"7.99","1"
329,1,"8.99","1"
329,1,"4.99","1"
329,1,"6.99","1"
230,1,"2.99","1"
230,1,"1.99","1"
230,1,"2.99","1"
230,1,"5.99","1"
230,1,"0.99","1"
230,1,"5.99","1"
230,1,"3.99","1"
230,1,"0.99","1"
230,1,"4.99","1"
230,1,"4.99","1"
230,1,"2.99","1"
330,1,"0.99","1"
330,1,"2.99","1"
330,1,"2.99","1"
330,1,"4.99","1"
330,1,"4.99","1"
330,1,"2.99","1"
330,1,"0.99","1"
330,1,"5.99","1"
330,1,"1.99","1"
230,1,"0.99","1"
229,1,"2.99","1"
229,1,"5.99","1"
229,1,"4.99","1"
229,1,"4.99","1"
229,1,"4.99","1"
229,1,"0.99","1"
229,1,"4.99","1"
229,1,"7.99","1"
331,1,"5.99","1"
331,1,"10.99","1"
331,1,"2.99","1"
331,1,"1.99","1"
331,1,"5.99","1"
331,1,"0.99","1"
331,1,"0.99","1"
331,1,"7.99","1"
331,1,"1.99","1"
331,1,"2.99","1"
331,1,"4.99","1"
331,1,"2.99","1"
331,1,"4.99","1"
331,1,"2.99","1"
331,1,"5.99","1"
331,1,"4.99","1"
229,1,"2.99","1"
229,1,"2.99","1"
228,1,"0.00","1"
228,1,"4.99","1"
228,1,"4.99","1"
228,1,"2.99","1"
332,1,"0.99","1"
332,1,"4.99","1"
332,1,"0.99","1"
332,1,"5.99","1"
332,1,"0.99","1"
332,1,"6.99","1"
332,1,"1.99","1"
332,1,"1.99","1"
332,1,"6.99","1"
332,1,"3.99","1"
332,1,"5.99","1"
228,1,"0.99","1"
228,1,"4.99","1"
228,1,"3.99","1"
228,1,"6.99","1"
228,1,"2.99","1"
228,1,"2.99","1"
228,1,"0.99","1"
228,1,"0.99","1"
227,1,"2.99","1"
227,1,"6.99","1"
227,1,"2.99","1"
227,1,"0.99","1"
227,1,"2.99","1"
227,1,"7.99","1"
227,1,"3.99","1"
333,1,"4.99","1"
333,1,"3.99","1"
333,1,"6.99","1"
333,1,"4.99","1"
333,1,"2.99","1"
333,1,"1.99","1"
333,1,"4.99","1"
333,1,"2.99","1"
227,1,"2.99","1"
227,1,"5.99","1"
227,1,"0.99","1"
226,1,"9.99","1"
226,1,"2.99","1"
226,1,"4.99","1"
226,1,"2.99","1"
226,1,"5.99","1"
226,1,"2.99","1"
226,1,"4.99","1"
226,1,"6.99","1"
226,1,"1.99","1"
226,1,"2.99","1"
226,1,"4.99","1"
334,1,"2.99","1"
334,1,"4.99","1"
334,1,"1.99","1"
334,1,"2.99","1"
334,1,"0.99","1"
334,1,"7.99","1"
334,1,"3.99","1"
334,1,"0.99","1"
334,1,"4.99","1"
334,1,"6.99","1"
334,1,"4.99","1"
334,1,"2.99","1"
334,1,"7.99","1"
334,1,"2.99","1"
334,1,"3.99","1"
226,1,"4.99","1"
226,1,"3.99","1"
226,1,"0.99","1"
226,1,"4.99","1"
225,1,"2.99","1"
225,1,"2.99","1"
225,1,"4.99","1"
225,1,"7.99","1"
225,1,"3.99","1"
225,1,"6.99","1"
335,1,"7.99","1"
335,1,"0.99","1"
335,1,"2.99","1"
335,1,"5.99","1"
335,1,"0.99","1"
335,1,"4.99","1"
335,1,"8.99","1"
335,1,"4.99","1"
335,1,"0.99","1"
335,1,"0.99","1"
335,1,"1.99","1"
335,1,"2.99","1"
225,1,"7.99","1"
225,1,"4.99","1"
225,1,"2.99","1"
225,1,"7.99","1"
224,1,"4.99","1"
224,1,"2.99","1"
224,1,"0.99","1"
224,1,"7.99","1"
224,1,"4.99","1"
224,1,"0.99","1"
336,1,"0.99","1"
336,1,"6.99","1"
336,1,"0.99","1"
336,1,"10.99","1"
336,1,"2.99","1"
336,1,"8.99","1"
336,1,"2.99","1"
591,1,"6.99","1"
591,1,"4.99","1"
591,1,"9.99","1"
8,1,"3.99","1"
7,1,"0.99","1"
7,1,"2.99","1"
7,1,"5.99","1"
7,1,"4.99","1"
7,1,"2.99","1"
7,1,"8.99","1"
7,1,"0.99","1"
7,1,"4.99","1"
7,1,"1.99","1"
7,1,"7.99","1"
592,1,"7.99","1"
337,1,"2.99","1"
337,1,"4.99","1"
337,1,"5.99","1"
337,1,"0.99","1"
337,1,"6.99","1"
337,1,"2.99","1"
337,1,"4.99","1"
337,1,"4.99","1"
337,1,"3.99","1"
337,1,"6.99","1"
337,1,"0.99","1"
337,1,"4.99","1"
224,1,"2.99","1"
224,1,"1.99","1"
224,1,"0.99","1"
224,1,"4.99","1"
224,1,"2.99","1"
224,1,"2.99","1"
223,1,"4.99","1"
223,1,"5.99","1"
223,1,"2.99","1"
223,1,"4.99","1"
223,1,"7.99","1"
223,1,"0.99","1"
338,1,"4.99","1"
338,1,"2.99","1"
338,1,"7.99","1"
338,1,"4.99","1"
338,1,"0.99","1"
338,1,"0.99","1"
338,1,"2.99","1"
338,1,"2.99","1"
338,1,"3.99","1"
338,1,"0.99","1"
223,1,"5.99","1"
223,1,"0.99","1"
339,1,"5.99","1"
339,1,"4.99","1"
339,1,"2.99","1"
339,1,"0.99","1"
339,1,"0.99","1"
339,1,"3.99","1"
339,1,"4.99","1"
339,1,"4.99","1"
339,1,"0.99","1"
339,1,"6.99","1"
339,1,"0.99","1"
339,1,"3.99","1"
339,1,"0.99","1"
222,1,"3.99","1"
222,1,"2.99","1"
222,1,"4.99","1"
222,1,"1.99","1"
222,1,"0.99","1"
222,1,"8.99","1"
221,1,"8.99","1"
221,1,"7.99","1"
221,1,"4.99","1"
340,1,"8.99","1"
340,1,"2.99","1"
340,1,"9.99","1"
340,1,"0.99","1"
340,1,"2.99","1"
340,1,"0.99","1"
340,1,"2.99","1"
340,1,"4.99","1"
340,1,"0.99","1"
340,1,"0.99","1"
340,1,"4.99","1"
340,1,"2.99","1"
221,1,"6.99","1"
221,1,"5.99","1"
221,1,"2.99","1"
221,1,"0.99","1"
221,1,"6.99","1"
221,1,"7.99","1"
221,1,"0.99","1"
221,1,"10.99","1"
221,1,"5.99","1"
221,1,"4.99","1"
221,1,"2.99","1"
341,1,"2.99","1"
341,1,"5.99","1"
341,1,"9.99","1"
341,1,"2.99","1"
341,1,"2.99","1"
341,1,"1.99","1"
341,1,"7.99","1"
341,1,"6.99","1"
221,1,"0.99","1"
221,1,"2.99","1"
220,1,"0.99","1"
220,1,"2.99","1"
220,1,"0.99","1"
220,1,"3.99","1"
220,1,"4.99","1"
220,1,"4.99","1"
220,1,"4.99","1"
220,1,"4.99","1"
220,1,"2.99","1"
220,1,"4.99","1"
220,1,"2.99","1"
219,1,"4.99","1"
342,1,"4.99","1"
342,1,"2.99","1"
342,1,"0.99","1"
342,1,"5.99","1"
342,1,"6.99","1"
342,1,"2.99","1"
342,1,"4.99","1"
342,1,"2.99","1"
342,1,"2.99","1"
342,1,"2.99","1"
342,1,"0.99","1"
342,1,"0.99","1"
342,1,"3.99","1"
342,1,"0.99","1"
342,1,"4.99","1"
219,1,"5.99","1"
219,1,"4.99","1"
219,1,"2.99","1"
219,1,"6.99","1"
219,1,"5.99","1"
219,1,"2.99","1"
219,1,"4.99","1"
219,1,"4.99","1"
219,1,"0.99","1"
219,1,"4.99","1"
218,1,"0.99","1"
218,1,"2.99","1"
218,1,"0.99","1"
218,1,"8.99","1"
218,1,"6.99","1"
218,1,"2.99","1"
218,1,"0.99","1"
343,1,"6.99","1"
343,1,"0.99","1"
343,1,"6.99","1"
343,1,"0.99","1"
343,1,"8.99","1"
343,1,"5.99","1"
343,1,"7.99","1"
343,1,"0.99","1"
343,1,"3.99","1"
218,1,"0.99","1"
218,1,"0.99","1"
217,1,"4.99","1"
217,1,"5.99","1"
217,1,"2.99","1"
217,1,"6.99","1"
217,1,"2.99","1"
217,1,"4.99","1"
217,1,"0.99","1"
217,1,"6.99","1"
217,1,"2.99","1"
217,1,"4.99","1"
216,1,"6.99","1"
216,1,"5.98","1"
344,1,"3.99","1"
344,1,"2.99","1"
344,1,"0.99","1"
344,1,"0.99","1"
344,1,"3.99","1"
345,1,"4.99","1"
345,1,"4.99","1"
345,1,"10.99","1"
345,1,"4.99","1"
345,1,"2.99","1"
345,1,"2.99","1"
345,1,"4.99","1"
345,1,"6.99","1"
345,1,"7.99","1"
216,1,"0.00","1"
216,1,"2.99","1"
216,1,"0.99","1"
216,1,"0.99","1"
216,1,"4.99","1"
216,1,"4.99","1"
216,1,"3.99","1"
216,1,"0.99","1"
216,1,"4.99","1"
215,1,"2.99","1"
215,1,"2.99","1"
215,1,"1.99","1"
346,1,"4.99","1"
346,1,"4.99","1"
346,1,"5.99","1"
346,1,"5.99","1"
346,1,"8.99","1"
346,1,"0.99","1"
346,1,"8.99","1"
346,1,"2.99","1"
346,1,"0.99","1"
346,1,"5.99","1"
346,1,"6.99","1"
346,1,"2.99","1"
346,1,"4.99","1"
215,1,"0.99","1"
215,1,"2.99","1"
215,1,"1.99","1"
215,1,"0.99","1"
215,1,"2.99","1"
214,1,"2.99","1"
214,1,"3.99","1"
214,1,"0.99","1"
214,1,"4.99","1"
214,1,"0.99","1"
214,1,"3.99","1"
214,1,"4.99","1"
214,1,"7.99","1"
214,1,"0.99","1"
213,1,"0.99","1"
213,1,"2.99","1"
213,1,"2.99","1"
347,1,"2.99","1"
347,1,"3.99","1"
347,1,"4.99","1"
347,1,"4.99","1"
347,1,"0.99","1"
347,1,"2.99","1"
347,1,"6.99","1"
347,1,"5.99","1"
347,1,"4.99","1"
347,1,"8.99","1"
347,1,"7.99","1"
347,1,"2.99","1"
213,1,"2.99","1"
213,1,"4.99","1"
213,1,"4.99","1"
213,1,"5.99","1"
213,1,"8.99","1"
213,1,"6.99","1"
213,1,"0.99","1"
213,1,"0.99","1"
213,1,"4.99","1"
212,1,"2.99","1"
212,1,"2.99","1"
212,1,"0.99","1"
212,1,"3.99","1"
212,1,"7.99","1"
212,1,"6.99","1"
212,1,"4.99","1"
211,1,"0.99","1"
211,1,"1.99","1"
348,1,"2.99","1"
348,1,"8.99","1"
348,1,"4.99","1"
348,1,"1.99","1"
348,1,"7.99","1"
348,1,"2.99","1"
348,1,"2.99","1"
348,1,"6.99","1"
348,1,"4.99","1"
348,1,"8.99","1"
348,1,"4.99","1"
348,1,"2.99","1"
348,1,"0.99","1"
211,1,"2.99","1"
211,1,"5.99","1"
211,1,"4.99","1"
211,1,"7.99","1"
211,1,"2.99","1"
211,1,"2.99","1"
211,1,"3.99","1"
211,1,"2.99","1"
210,1,"7.99","1"
210,1,"6.99","1"
210,1,"4.99","1"
210,1,"4.99","1"
210,1,"5.99","1"
210,1,"1.99","1"
210,1,"2.99","1"
210,1,"0.99","1"
210,1,"3.99","1"
210,1,"5.99","1"
209,1,"2.99","1"
209,1,"0.99","1"
209,1,"5.99","1"
349,1,"6.99","1"
349,1,"4.99","1"
349,1,"4.99","1"
349,1,"4.99","1"
349,1,"2.99","1"
349,1,"2.99","1"
349,1,"8.99","1"
349,1,"4.99","1"
349,1,"0.99","1"
349,1,"2.99","1"
349,1,"5.99","1"
349,1,"3.99","1"
349,1,"4.99","1"
349,1,"0.99","1"
349,1,"1.99","1"
349,1,"5.99","1"
349,1,"0.99","1"
209,1,"4.99","1"
209,1,"0.99","1"
209,1,"8.99","1"
209,1,"0.99","1"
209,1,"6.99","1"
209,1,"4.99","1"
209,1,"4.99","1"
209,1,"4.99","1"
209,1,"4.99","1"
209,1,"4.99","1"
209,1,"3.99","1"
350,1,"0.99","1"
350,1,"0.99","1"
350,1,"1.99","1"
350,1,"2.99","1"
350,1,"0.99","1"
350,1,"0.99","1"
350,1,"5.99","1"
350,1,"2.99","1"
350,1,"2.99","1"
350,1,"0.99","1"
209,1,"4.99","1"
208,1,"0.00","1"
208,1,"2.99","1"
208,1,"0.99","1"
208,1,"1.99","1"
208,1,"2.99","1"
208,1,"5.99","1"
208,1,"1.99","1"
208,1,"4.99","1"
208,1,"0.99","1"
208,1,"5.99","1"
351,1,"2.99","1"
351,1,"0.99","1"
351,1,"1.99","1"
351,1,"2.99","1"
351,1,"0.99","1"
351,1,"6.99","1"
351,1,"7.99","1"
351,1,"2.99","1"
351,1,"4.99","1"
351,1,"0.99","1"
351,1,"4.99","1"
351,1,"3.99","1"
208,1,"2.99","1"
208,1,"5.98","1"
207,1,"2.99","1"
207,1,"0.99","1"
207,1,"0.99","1"
207,1,"4.99","1"
207,1,"0.99","1"
207,1,"5.99","1"
207,1,"1.99","1"
207,1,"6.99","1"
207,1,"2.99","1"
352,1,"4.99","1"
352,1,"4.99","1"
352,1,"4.99","1"
352,1,"4.99","1"
352,1,"4.99","1"
352,1,"5.99","1"
352,1,"0.99","1"
352,1,"2.99","1"
352,1,"5.99","1"
352,1,"2.99","1"
352,1,"0.99","1"
352,1,"2.99","1"
352,1,"7.99","1"
352,1,"6.99","1"
207,1,"5.99","1"
206,1,"6.99","1"
206,1,"5.99","1"
206,1,"3.99","1"
206,1,"4.99","1"
206,1,"4.99","1"
206,1,"2.99","1"
206,1,"5.99","1"
353,1,"5.99","1"
353,1,"4.99","1"
353,1,"1.99","1"
353,1,"3.99","1"
353,1,"0.99","1"
354,1,"4.99","1"
354,1,"0.99","1"
354,1,"4.99","1"
354,1,"6.99","1"
354,1,"2.99","1"
354,1,"0.00","1"
354,1,"7.98","1"
354,1,"6.99","1"
354,1,"3.99","1"
354,1,"4.99","1"
354,1,"5.99","1"
354,1,"5.99","1"
354,1,"4.99","1"
354,1,"3.99","1"
354,1,"0.99","1"
354,1,"4.99","1"
354,1,"0.99","1"
354,1,"5.99","1"
354,1,"2.99","1"
206,1,"4.99","1"
206,1,"3.99","1"
206,1,"4.99","1"
205,1,"0.99","1"
205,1,"2.99","1"
205,1,"4.99","1"
205,1,"2.99","1"
205,1,"4.99","1"
205,1,"2.99","1"
205,1,"7.99","1"
205,1,"0.99","1"
205,1,"2.99","1"
204,1,"4.99","1"
204,1,"0.99","1"
355,1,"0.99","1"
355,1,"5.99","1"
355,1,"2.99","1"
355,1,"0.99","1"
355,1,"6.99","1"
355,1,"4.99","1"
355,1,"2.99","1"
355,1,"0.99","1"
355,1,"3.99","1"
355,1,"5.99","1"
204,1,"4.99","1"
204,1,"0.99","1"
204,1,"7.99","1"
204,1,"6.99","1"
204,1,"4.99","1"
204,1,"5.99","1"
204,1,"4.99","1"
204,1,"7.99","1"
204,1,"2.99","1"
356,1,"2.99","1"
356,1,"0.99","1"
356,1,"2.99","1"
356,1,"4.99","1"
356,1,"0.99","1"
356,1,"3.99","1"
356,1,"4.99","1"
356,1,"3.99","1"
356,1,"5.99","1"
356,1,"3.99","1"
356,1,"0.99","1"
356,1,"1.99","1"
356,1,"2.99","1"
356,1,"0.99","1"
356,1,"0.99","1"
356,1,"4.99","1"
356,1,"4.99","1"
204,1,"0.99","1"
204,1,"4.99","1"
204,1,"2.99","1"
204,1,"6.99","1"
203,1,"2.99","1"
203,1,"0.99","1"
203,1,"2.99","1"
203,1,"0.99","1"
203,1,"4.99","1"
203,1,"4.99","1"
203,1,"7.99","1"
202,1,"2.99","1"
357,1,"8.99","1"
357,1,"3.99","1"
357,1,"1.99","1"
357,1,"0.99","1"
357,1,"6.99","1"
357,1,"2.99","1"
357,1,"2.99","1"
357,1,"5.99","1"
357,1,"2.99","1"
357,1,"0.99","1"
357,1,"0.99","1"
357,1,"0.99","1"
202,1,"3.99","1"
202,1,"0.99","1"
202,1,"4.99","1"
202,1,"2.99","1"
202,1,"2.99","1"
202,1,"0.99","1"
202,1,"4.99","1"
202,1,"2.99","1"
202,1,"4.99","1"
202,1,"3.99","1"
202,1,"2.99","1"
358,1,"2.99","1"
358,1,"2.99","1"
358,1,"2.99","1"
358,1,"2.99","1"
358,1,"2.99","1"
358,1,"2.99","1"
358,1,"0.99","1"
358,1,"2.99","1"
358,1,"5.99","1"
358,1,"2.99","1"
358,1,"4.99","1"
358,1,"2.99","1"
358,1,"6.99","1"
358,1,"2.99","1"
358,1,"7.99","1"
202,1,"2.99","1"
202,1,"2.99","1"
202,1,"8.99","1"
201,1,"4.99","1"
201,1,"1.99","1"
359,1,"1.99","1"
359,1,"0.99","1"
359,1,"4.99","1"
359,1,"4.99","1"
359,1,"2.99","1"
359,1,"1.99","1"
359,1,"1.99","1"
359,1,"4.99","1"
359,1,"2.99","1"
359,1,"0.99","1"
359,1,"4.99","1"
359,1,"4.99","1"
201,1,"0.99","1"
201,1,"0.99","1"
201,1,"7.99","1"
201,1,"2.99","1"
201,1,"2.99","1"
201,1,"3.99","1"
200,1,"4.99","1"
200,1,"6.99","1"
200,1,"3.99","1"
200,1,"10.99","1"
360,1,"2.99","1"
360,1,"2.99","1"
360,1,"4.99","1"
360,1,"4.99","1"
360,1,"5.99","1"
360,1,"2.99","1"
360,1,"4.99","1"
360,1,"7.99","1"
360,1,"1.99","1"
360,1,"3.99","1"
360,1,"0.99","1"
360,1,"2.99","1"
360,1,"6.99","1"
360,1,"4.99","1"
360,1,"4.99","1"
200,1,"6.99","1"
200,1,"8.99","1"
200,1,"4.99","1"
200,1,"2.99","1"
200,1,"0.99","1"
200,1,"2.99","1"
200,1,"4.99","1"
200,1,"3.99","1"
200,1,"2.99","1"
200,1,"5.99","1"
199,1,"2.99","1"
199,1,"2.99","1"
199,1,"0.99","1"
199,1,"8.99","1"
199,1,"2.99","1"
199,1,"4.99","1"
199,1,"2.99","1"
361,1,"0.00","1"
361,1,"2.99","1"
361,1,"3.98","1"
361,1,"0.99","1"
361,1,"1.99","1"
361,1,"2.99","1"
361,1,"1.99","1"
361,1,"4.99","1"
361,1,"0.99","1"
361,1,"2.99","1"
361,1,"3.99","1"
361,1,"0.99","1"
361,1,"0.99","1"
361,1,"6.99","1"
199,1,"0.99","1"
199,1,"4.99","1"
199,1,"4.99","1"
199,1,"2.99","1"
199,1,"0.99","1"
199,1,"4.99","1"
198,1,"2.99","1"
198,1,"4.99","1"
198,1,"5.99","1"
198,1,"2.99","1"
198,1,"5.99","1"
198,1,"0.99","1"
198,1,"0.99","1"
198,1,"3.99","1"
198,1,"6.99","1"
362,1,"2.99","1"
362,1,"4.99","1"
362,1,"1.99","1"
362,1,"2.99","1"
362,1,"0.99","1"
362,1,"6.99","1"
362,1,"6.99","1"
362,1,"5.99","1"
362,1,"2.99","1"
362,1,"4.99","1"
362,1,"11.99","1"
362,1,"2.99","1"
362,1,"2.99","1"
362,1,"2.99","1"
362,1,"4.99","1"
362,1,"4.99","1"
362,1,"4.99","1"
362,1,"2.99","1"
198,1,"2.99","1"
198,1,"4.99","1"
198,1,"1.99","1"
198,1,"5.99","1"
198,1,"5.99","1"
198,1,"5.99","1"
198,1,"6.99","1"
198,1,"4.99","1"
198,1,"4.99","1"
197,1,"0.99","1"
197,1,"0.99","1"
197,1,"1.99","1"
197,1,"2.99","1"
363,1,"2.99","1"
363,1,"4.99","1"
363,1,"4.99","1"
363,1,"5.99","1"
363,1,"4.99","1"
363,1,"8.99","1"
363,1,"4.99","1"
363,1,"6.99","1"
363,1,"2.99","1"
363,1,"6.99","1"
363,1,"3.99","1"
363,1,"9.99","1"
197,1,"4.99","1"
197,1,"4.99","1"
197,1,"4.99","1"
197,1,"2.99","1"
197,1,"2.99","1"
197,1,"8.99","1"
197,1,"2.99","1"
197,1,"2.99","1"
197,1,"8.99","1"
197,1,"2.99","1"
197,1,"0.99","1"
197,1,"4.99","1"
197,1,"9.99","1"
196,1,"5.99","1"
196,1,"2.99","1"
196,1,"4.99","1"
364,1,"0.99","1"
364,1,"2.99","1"
364,1,"10.99","1"
364,1,"2.99","1"
364,1,"4.99","1"
364,1,"0.99","1"
364,1,"0.99","1"
364,1,"4.99","1"
364,1,"1.99","1"
364,1,"4.99","1"
196,1,"5.99","1"
196,1,"2.99","1"
196,1,"8.99","1"
196,1,"4.99","1"
196,1,"5.99","1"
196,1,"0.99","1"
196,1,"4.99","1"
196,1,"2.99","1"
196,1,"6.99","1"
195,1,"5.99","1"
195,1,"4.99","1"
195,1,"6.99","1"
365,1,"7.99","1"
365,1,"4.99","1"
365,1,"1.99","1"
365,1,"8.99","1"
365,1,"6.99","1"
365,1,"2.99","1"
365,1,"3.99","1"
365,1,"2.99","1"
365,1,"4.99","1"
365,1,"2.99","1"
365,1,"4.99","1"
365,1,"1.99","1"
195,1,"2.99","1"
195,1,"7.99","1"
195,1,"4.99","1"
195,1,"0.99","1"
195,1,"2.99","1"
194,1,"3.99","1"
194,1,"0.99","1"
194,1,"2.99","1"
194,1,"7.99","1"
366,1,"4.99","1"
366,1,"2.99","1"
366,1,"2.99","1"
366,1,"2.99","1"
366,1,"4.99","1"
366,1,"6.99","1"
366,1,"6.99","1"
366,1,"2.99","1"
366,1,"1.99","1"
366,1,"2.99","1"
366,1,"6.99","1"
366,1,"0.99","1"
366,1,"4.99","1"
366,1,"6.99","1"
366,1,"5.99","1"
366,1,"2.99","1"
366,1,"4.99","1"
366,1,"2.99","1"
366,1,"4.99","1"
366,1,"4.99","1"
194,1,"4.99","1"
194,1,"0.99","1"
194,1,"7.99","1"
194,1,"2.99","1"
194,1,"3.99","1"
193,1,"6.99","1"
193,1,"2.99","1"
193,1,"4.99","1"
193,1,"4.99","1"
193,1,"2.99","1"
193,1,"4.99","1"
193,1,"4.99","1"
193,1,"4.99","1"
193,1,"8.99","1"
193,1,"2.99","1"
193,1,"0.99","1"
367,1,"10.99","1"
367,1,"3.99","1"
367,1,"4.99","1"
367,1,"0.99","1"
367,1,"4.99","1"
367,1,"6.99","1"
367,1,"8.99","1"
367,1,"0.99","1"
367,1,"4.99","1"
193,1,"2.99","1"
192,1,"2.99","1"
192,1,"4.99","1"
192,1,"5.99","1"
192,1,"2.99","1"
192,1,"4.99","1"
192,1,"4.99","1"
192,1,"7.99","1"
192,1,"2.99","1"
192,1,"3.99","1"
192,1,"7.99","1"
368,1,"6.99","1"
368,1,"0.99","1"
368,1,"4.99","1"
368,1,"5.99","1"
368,1,"2.99","1"
368,1,"0.99","1"
368,1,"5.99","1"
368,1,"4.99","1"
368,1,"4.99","1"
368,1,"2.99","1"
368,1,"2.99","1"
368,1,"7.99","1"
368,1,"4.99","1"
368,1,"0.99","1"
368,1,"4.99","1"
368,1,"9.99","1"
368,1,"0.99","1"
192,1,"4.99","1"
192,1,"4.99","1"
191,1,"4.99","1"
191,1,"2.99","1"
191,1,"0.99","1"
191,1,"0.99","1"
191,1,"5.99","1"
191,1,"6.99","1"
191,1,"3.99","1"
191,1,"2.99","1"
191,1,"4.99","1"
191,1,"4.99","1"
191,1,"2.99","1"
190,1,"3.99","1"
369,1,"0.99","1"
369,1,"0.99","1"
369,1,"4.99","1"
369,1,"0.99","1"
369,1,"6.99","1"
369,1,"1.99","1"
369,1,"2.99","1"
369,1,"0.99","1"
369,1,"4.99","1"
369,1,"0.99","1"
190,1,"4.99","1"
190,1,"2.99","1"
190,1,"2.99","1"
190,1,"2.99","1"
190,1,"5.99","1"
190,1,"0.99","1"
190,1,"5.99","1"
190,1,"2.99","1"
190,1,"4.99","1"
190,1,"4.99","1"
189,1,"4.99","1"
370,1,"0.99","1"
370,1,"4.99","1"
370,1,"4.99","1"
370,1,"1.99","1"
370,1,"4.99","1"
370,1,"5.99","1"
370,1,"6.99","1"
370,1,"3.99","1"
370,1,"0.99","1"
189,1,"9.99","1"
189,1,"0.99","1"
189,1,"5.99","1"
189,1,"3.99","1"
189,1,"6.99","1"
189,1,"0.99","1"
189,1,"0.99","1"
189,1,"4.99","1"
189,1,"4.99","1"
189,1,"5.99","1"
371,1,"1.99","1"
371,1,"3.99","1"
371,1,"4.99","1"
371,1,"2.99","1"
371,1,"0.99","1"
371,1,"2.99","1"
371,1,"2.99","1"
371,1,"10.99","1"
371,1,"0.99","1"
371,1,"8.99","1"
371,1,"4.99","1"
371,1,"4.99","1"
371,1,"3.99","1"
371,1,"0.99","1"
371,1,"1.99","1"
371,1,"2.99","1"
371,1,"4.99","1"
371,1,"1.99","1"
371,1,"6.99","1"
189,1,"1.99","1"
189,1,"2.99","1"
188,1,"4.99","1"
188,1,"2.99","1"
188,1,"0.99","1"
188,1,"2.99","1"
188,1,"5.99","1"
188,1,"4.99","1"
188,1,"2.99","1"
187,1,"2.99","1"
372,1,"2.99","1"
372,1,"0.99","1"
372,1,"0.99","1"
372,1,"2.99","1"
372,1,"4.99","1"
372,1,"6.99","1"
372,1,"2.99","1"
372,1,"2.99","1"
372,1,"4.99","1"
372,1,"3.99","1"
372,1,"4.99","1"
372,1,"2.99","1"
372,1,"0.99","1"
372,1,"2.99","1"
372,1,"1.99","1"
372,1,"3.99","1"
372,1,"4.99","1"
372,1,"5.99","1"
372,1,"2.99","1"
187,1,"7.99","1"
187,1,"2.99","1"
187,1,"5.99","1"
187,1,"4.99","1"
187,1,"3.99","1"
187,1,"2.99","1"
187,1,"8.99","1"
186,1,"3.99","1"
186,1,"2.99","1"
186,1,"0.99","1"
186,1,"5.99","1"
186,1,"8.99","1"
186,1,"2.99","1"
373,1,"2.99","1"
373,1,"6.99","1"
373,1,"4.99","1"
373,1,"4.99","1"
373,1,"6.99","1"
373,1,"4.99","1"
373,1,"4.99","1"
373,1,"0.99","1"
373,1,"3.99","1"
373,1,"3.99","1"
373,1,"7.99","1"
373,1,"5.99","1"
373,1,"5.99","1"
373,1,"3.99","1"
373,1,"5.99","1"
373,1,"7.99","1"
373,1,"3.99","1"
373,1,"0.99","1"
373,1,"0.99","1"
186,1,"3.99","1"
186,1,"6.99","1"
186,1,"2.99","1"
186,1,"2.99","1"
186,1,"4.99","1"
186,1,"1.99","1"
186,1,"0.99","1"
186,1,"4.99","1"
186,1,"0.99","1"
186,1,"4.99","1"
185,1,"2.99","1"
185,1,"9.99","1"
